,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
6079,Console,2009.0,Misc,Konami Digital Entertainment,0.07,0.03,0.0,0.01,0.11
6080,Handheld,2002.0,Shooter,Activision,0.08,0.03,0.0,0.0,0.11
6081,Console,1999.0,Strategy,Namco Bandai Games,0.06,0.04,0.0,0.01,0.11
6082,Handheld,2012.0,Sports,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11
6083,Console,2006.0,Sports,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11
6084,Handheld,2010.0,Strategy,Sony Computer Entertainment,0.0,0.0,0.11,0.0,0.11
6085,Handheld,2006.0,Action,Activision,0.1,0.0,0.0,0.01,0.11
6086,Console,2005.0,Shooter,Electronic Arts,0.08,0.02,0.0,0.0,0.11
6087,Handheld,2009.0,Simulation,Ubisoft,0.1,0.0,0.0,0.01,0.11
6088,Console,1995.0,Shooter,Sony Computer Entertainment,0.03,0.02,0.05,0.01,0.11
6089,Handheld,2012.0,Action,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11
6090,Handheld,2014.0,Role-Playing,Ubisoft,0.0,0.07,0.02,0.02,0.11
6091,Console,2010.0,Misc,Sony Computer Entertainment,0.0,0.08,0.0,0.02,0.11
6092,Console,1995.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11
6093,Handheld,2011.0,Action,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11
6094,Console,2005.0,Sports,Activision,0.08,0.02,0.0,0.0,0.11
6095,Handheld,2010.0,Fighting,Konami Digital Entertainment,0.0,0.0,0.11,0.0,0.11
6096,Console,2000.0,Sports,THQ,0.06,0.04,0.0,0.01,0.11
6097,Console,2006.0,Sports,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1
6098,Console,2006.0,Misc,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6099,Handheld,2011.0,Platform,Activision,0.1,0.0,0.0,0.01,0.1
6100,Handheld,2005.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
6101,Console,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
6102,Console,2009.0,Platform,Ubisoft,0.09,0.01,0.0,0.01,0.1
6103,Console,2005.0,Sports,Take-Two Interactive,0.05,0.04,0.0,0.01,0.1
6104,Console,2014.0,Action,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6105,Handheld,2007.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
6106,Handheld,2009.0,Sports,Ubisoft,0.1,0.0,0.0,0.01,0.1
6107,Console,2003.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
6108,Console,2003.0,Racing,Electronic Arts,0.05,0.04,0.0,0.01,0.1
6109,Handheld,2015.0,Action,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6110,Console,2013.0,Platform,Ubisoft,0.0,0.09,0.0,0.01,0.1
6111,Console,2004.0,Racing,Take-Two Interactive,0.05,0.04,0.0,0.01,0.1
6112,Console,2012.0,Action,Nintendo,0.0,0.0,0.1,0.0,0.1
6113,Handheld,2009.0,Sports,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6114,Handheld,2005.0,Racing,THQ,0.07,0.03,0.0,0.0,0.1
6115,Console,2011.0,Misc,Ubisoft,0.1,0.0,0.0,0.01,0.1
6116,Console,2005.0,Platform,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.1
6117,Handheld,2010.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6118,Console,2008.0,Action,Sega,0.09,0.01,0.0,0.01,0.1
6119,Console,2005.0,Action,Ubisoft,0.08,0.02,0.0,0.0,0.1
6120,Console,2000.0,Racing,Nintendo,0.0,0.0,0.1,0.0,0.1
6121,Console,2010.0,Misc,Ubisoft,0.1,0.0,0.0,0.01,0.1
6122,Handheld,2006.0,Adventure,Sony Computer Entertainment,0.0,0.0,0.1,0.0,0.1
6123,Handheld,2009.0,Adventure,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.1
6124,Console,2013.0,Shooter,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6125,Console,2012.0,Action,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6126,Console,2009.0,Racing,Konami Digital Entertainment,0.09,0.01,0.0,0.01,0.1
6127,Handheld,2011.0,Sports,Take-Two Interactive,0.1,0.0,0.0,0.01,0.1
6128,Handheld,2005.0,Sports,Sony Computer Entertainment,0.1,0.0,0.0,0.01,0.1
6129,Handheld,2007.0,Puzzle,Sega,0.1,0.0,0.0,0.01,0.1
6130,Handheld,2006.0,Racing,Sony Computer Entertainment,0.0,0.03,0.07,0.01,0.1
6131,Console,2002.0,Simulation,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.1
6132,PC,2004.0,Strategy,Activision,0.0,0.08,0.0,0.02,0.1
6133,Console,2014.0,Action,Konami Digital Entertainment,0.02,0.07,0.0,0.01,0.1
6134,Console,2010.0,Fighting,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.1
6135,Console,2002.0,Sports,THQ,0.02,0.01,0.07,0.0,0.1
6136,Console,2010.0,Platform,Activision,0.09,0.0,0.0,0.01,0.1
6137,Handheld,2004.0,Misc,Sony Computer Entertainment,0.0,0.0,0.1,0.0,0.1
6138,Handheld,2007.0,Simulation,Konami Digital Entertainment,0.09,0.0,0.0,0.01,0.1
6139,Console,2003.0,Adventure,Ubisoft,0.08,0.02,0.0,0.0,0.1
6140,Console,2005.0,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.1
6141,Console,1999.0,Strategy,Konami Digital Entertainment,0.06,0.04,0.0,0.01,0.1
6142,Console,2007.0,Shooter,Electronic Arts,0.06,0.03,0.0,0.01,0.1
6143,Handheld,2010.0,Misc,Take-Two Interactive,0.08,0.01,0.0,0.01,0.1
6144,Console,2010.0,Misc,Sony Computer Entertainment,0.09,0.0,0.0,0.01,0.1
6145,Console,2015.0,Role-Playing,Namco Bandai Games,0.0,0.01,0.09,0.0,0.1
6146,Handheld,2008.0,Strategy,Sega,0.0,0.0,0.1,0.0,0.1
6147,Handheld,2002.0,Racing,Ubisoft,0.07,0.03,0.0,0.0,0.1
6148,Console,2005.0,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.1
6149,Console,2010.0,Misc,THQ,0.04,0.05,0.0,0.01,0.1
6150,Handheld,2011.0,Strategy,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6151,Handheld,2007.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
6152,Console,2004.0,Racing,THQ,0.08,0.02,0.0,0.0,0.1
6153,Handheld,2011.0,Strategy,Take-Two Interactive,0.08,0.01,0.0,0.01,0.1
6154,Console,1999.0,Adventure,Activision,0.0,0.0,0.1,0.0,0.1
6155,Handheld,2007.0,Action,Activision,0.09,0.0,0.0,0.01,0.1
6156,Console,2011.0,Action,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
6157,Console,2009.0,Strategy,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6158,Console,2008.0,Misc,Activision,0.09,0.0,0.0,0.01,0.1
6159,XOne,2015.0,Sports,Konami Digital Entertainment,0.03,0.06,0.0,0.01,0.1
6160,Console,2001.0,Sports,THQ,0.08,0.02,0.0,0.0,0.1
6161,Handheld,2010.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
6162,Console,2007.0,Sports,Ubisoft,0.09,0.0,0.0,0.01,0.1
6163,Console,2003.0,Sports,Electronic Arts,0.08,0.02,0.0,0.0,0.1
6164,Console,2011.0,Misc,Activision,0.07,0.02,0.0,0.01,0.1
6165,Console,2007.0,Sports,Sega,0.0,0.1,0.0,0.0,0.1
6166,Console,2006.0,Action,Activision,0.08,0.02,0.0,0.0,0.1
6167,Handheld,2013.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6168,PC,2004.0,Shooter,Activision,0.05,0.04,0.0,0.01,0.1
6169,Console,2002.0,Action,Activision,0.08,0.02,0.0,0.0,0.1
6170,Handheld,2006.0,Action,Nintendo,0.0,0.0,0.1,0.0,0.1
6171,Console,2007.0,Misc,Activision,0.08,0.01,0.0,0.01,0.1
6172,Console,2009.0,Misc,Activision,0.05,0.04,0.0,0.01,0.1
6173,Console,2008.0,Sports,Activision,0.09,0.0,0.0,0.01,0.1
6174,Console,2003.0,Platform,Take-Two Interactive,0.08,0.02,0.0,0.0,0.1
6175,Handheld,2012.0,Action,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6176,Console,2002.0,Sports,Sega,0.08,0.02,0.0,0.0,0.1
6177,PC,2016.0,Strategy,Sega,0.0,0.1,0.0,0.01,0.1
6178,Handheld,2010.0,Shooter,Ubisoft,0.07,0.02,0.0,0.02,0.1
6179,Handheld,2009.0,Role-Playing,Namco Bandai Games,0.06,0.0,0.03,0.0,0.1
6180,PC,2012.0,Action,Activision,0.07,0.02,0.0,0.01,0.1
6181,Console,2012.0,Racing,Activision,0.09,0.0,0.0,0.01,0.1
6182,Console,2012.0,Action,Konami Digital Entertainment,0.04,0.03,0.01,0.01,0.1
6183,Console,2001.0,Role-Playing,Ubisoft,0.05,0.04,0.0,0.01,0.1
6184,Handheld,2006.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
6185,Handheld,2004.0,Action,Activision,0.07,0.03,0.0,0.0,0.1
6186,Console,2008.0,Sports,Electronic Arts,0.09,0.0,0.0,0.01,0.1
6187,Console,2007.0,Action,Activision,0.05,0.04,0.0,0.01,0.1
6188,XOne,2015.0,Sports,Electronic Arts,0.08,0.01,0.0,0.01,0.1
6189,Handheld,2008.0,Action,Activision,0.09,0.0,0.0,0.01,0.1
6190,Console,2002.0,Sports,Activision,0.08,0.02,0.0,0.0,0.1
6191,Console,1997.0,Shooter,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6192,Console,2008.0,Racing,Activision,0.09,0.0,0.0,0.01,0.1
6193,Console,2004.0,Role-Playing,Ubisoft,0.08,0.02,0.0,0.0,0.1
6194,Console,2008.0,Sports,Activision,0.09,0.01,0.0,0.01,0.1
6195,Handheld,2007.0,Misc,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6196,Handheld,2001.0,Strategy,Nintendo,0.0,0.0,0.1,0.0,0.1
6197,Console,2000.0,Platform,Ubisoft,0.08,0.02,0.0,0.0,0.1
6198,Console,2001.0,Role-Playing,THQ,0.08,0.02,0.0,0.0,0.1
6199,Console,1997.0,Sports,Konami Digital Entertainment,0.0,0.0,0.05,0.05,0.1
6200,Console,2008.0,Shooter,Activision,0.09,0.0,0.0,0.01,0.1
6201,PC,2010.0,Action,Electronic Arts,0.08,0.02,0.0,0.01,0.1
6202,Handheld,2002.0,Platform,Ubisoft,0.07,0.03,0.0,0.0,0.1
6203,Handheld,2003.0,Action,Ubisoft,0.07,0.03,0.0,0.0,0.1
6204,PC,2011.0,Action,Electronic Arts,0.05,0.04,0.0,0.01,0.1
6205,Console,2005.0,Sports,Take-Two Interactive,0.09,0.0,0.0,0.01,0.1
6206,Console,2004.0,Shooter,Konami Digital Entertainment,0.07,0.02,0.0,0.0,0.1
6207,Console,2014.0,Fighting,Namco Bandai Games,0.06,0.03,0.0,0.02,0.1
6208,Console,1997.0,Simulation,Sony Computer Entertainment,0.06,0.04,0.0,0.01,0.1
6209,Handheld,2011.0,Action,THQ,0.07,0.02,0.0,0.01,0.1
6210,Console,2003.0,Action,THQ,0.07,0.02,0.0,0.0,0.1
6211,Console,2004.0,Shooter,Ubisoft,0.07,0.02,0.0,0.0,0.1
6212,Handheld,2007.0,Fighting,Sega,0.0,0.0,0.1,0.0,0.1
6213,Console,2006.0,Platform,Activision,0.07,0.02,0.0,0.0,0.1
6214,Console,2015.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6215,Console,1994.0,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.09,0.01,0.1
6216,Console,2012.0,Sports,Konami Digital Entertainment,0.0,0.03,0.06,0.0,0.1
6217,Console,2005.0,Sports,Take-Two Interactive,0.07,0.02,0.0,0.0,0.1
6218,Console,2000.0,Adventure,Sega,0.0,0.0,0.1,0.0,0.1
6219,Console,2011.0,Action,THQ,0.04,0.04,0.0,0.02,0.1
6220,Handheld,2006.0,Action,Ubisoft,0.08,0.01,0.0,0.01,0.1
6221,Handheld,2006.0,Racing,Sega,0.0,0.0,0.1,0.0,0.1
6222,Handheld,2012.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6223,Handheld,2011.0,Action,Activision,0.07,0.02,0.0,0.01,0.1
6224,Handheld,2009.0,Simulation,Ubisoft,0.09,0.0,0.0,0.01,0.1
6225,Console,2012.0,Shooter,Konami Digital Entertainment,0.06,0.03,0.0,0.01,0.1
6226,PC,2010.0,Strategy,THQ,0.08,0.01,0.0,0.01,0.1
6227,Console,2007.0,Adventure,Ubisoft,0.07,0.02,0.0,0.01,0.1
6228,Handheld,2010.0,Puzzle,THQ,0.09,0.0,0.0,0.01,0.1
6229,Handheld,2009.0,Misc,Nintendo,0.0,0.0,0.1,0.0,0.1
6230,Console,2010.0,Sports,Activision,0.09,0.0,0.0,0.01,0.1
6231,Console,2002.0,Sports,Electronic Arts,0.0,0.0,0.1,0.0,0.1
6232,Console,2011.0,Misc,THQ,0.05,0.03,0.0,0.01,0.1
6233,Console,2004.0,Action,Ubisoft,0.07,0.02,0.0,0.0,0.1
6234,Handheld,2009.0,Sports,Take-Two Interactive,0.09,0.0,0.0,0.01,0.1
6235,Console,2010.0,Adventure,Activision,0.08,0.01,0.0,0.01,0.1
6236,PC,2009.0,Racing,Electronic Arts,0.0,0.08,0.0,0.01,0.1
6237,Handheld,2004.0,Adventure,Nintendo,0.0,0.0,0.1,0.0,0.1
6238,Console,2009.0,Simulation,Activision,0.09,0.0,0.0,0.01,0.1
6239,Handheld,2011.0,Platform,Ubisoft,0.05,0.04,0.0,0.01,0.1
6240,Console,2004.0,Racing,Activision,0.07,0.02,0.0,0.0,0.1
6241,Console,1996.0,Shooter,Activision,0.05,0.04,0.0,0.01,0.1
6242,Handheld,2011.0,Action,Sega,0.06,0.03,0.0,0.01,0.1
6243,Handheld,2007.0,Action,Namco Bandai Games,0.1,0.0,0.0,0.0,0.1
6244,Console,2005.0,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.1
6245,Handheld,2010.0,Sports,Activision,0.09,0.0,0.0,0.01,0.1
6246,Handheld,2004.0,Platform,Nintendo,0.0,0.0,0.09,0.0,0.1
6247,Handheld,2011.0,Sports,Take-Two Interactive,0.09,0.0,0.0,0.01,0.1
6248,Console,2007.0,Role-Playing,Sega,0.0,0.0,0.1,0.0,0.1
6249,Handheld,2008.0,Action,Electronic Arts,0.09,0.0,0.0,0.01,0.1
6250,Handheld,2009.0,Fighting,Namco Bandai Games,0.09,0.0,0.0,0.01,0.1
6251,Console,2010.0,Action,Electronic Arts,0.09,0.0,0.0,0.01,0.1
6252,Console,2011.0,Racing,Activision,0.09,0.0,0.0,0.01,0.1
6253,Handheld,2013.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
6254,Console,1996.0,Puzzle,Konami Digital Entertainment,0.0,0.0,0.09,0.01,0.1
6255,Handheld,2007.0,Role-Playing,Namco Bandai Games,0.09,0.0,0.0,0.01,0.1
6256,Console,2003.0,Racing,THQ,0.07,0.02,0.0,0.0,0.1
6257,Handheld,2007.0,Sports,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6258,Console,2007.0,Misc,Sony Computer Entertainment,0.0,0.08,0.0,0.02,0.1
6259,PC,2011.0,Action,Activision,0.05,0.03,0.0,0.01,0.1
6260,Console,2009.0,Simulation,THQ,0.09,0.0,0.0,0.01,0.1
6261,Handheld,2008.0,Simulation,Nintendo,0.09,0.0,0.0,0.01,0.1
6262,Handheld,2006.0,Platform,Konami Digital Entertainment,0.07,0.03,0.0,0.0,0.1
6263,Console,2004.0,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.1
6264,Handheld,2011.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6265,Handheld,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
6266,Handheld,2006.0,Action,Ubisoft,0.08,0.01,0.0,0.01,0.1
6267,Console,2011.0,Misc,Ubisoft,0.09,0.0,0.0,0.01,0.1
6268,Handheld,2010.0,Simulation,Ubisoft,0.08,0.01,0.0,0.01,0.1
6269,Console,2002.0,Racing,THQ,0.07,0.02,0.0,0.0,0.1
6270,Handheld,2009.0,Simulation,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1
6271,Handheld,2014.0,Sports,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1
6272,Console,2002.0,Action,Activision,0.07,0.02,0.0,0.0,0.1
6273,Handheld,2006.0,Racing,Electronic Arts,0.09,0.0,0.0,0.01,0.1
6274,Console,2002.0,Racing,Electronic Arts,0.05,0.04,0.0,0.01,0.09
6275,Handheld,2007.0,Misc,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
6276,Console,2005.0,Simulation,Ubisoft,0.07,0.02,0.0,0.0,0.09
6277,Handheld,2013.0,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
6278,Console,2000.0,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09
6279,Console,2005.0,Adventure,Activision,0.07,0.02,0.0,0.0,0.09
6280,Handheld,2016.0,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
6281,PC,2010.0,Action,Take-Two Interactive,0.0,0.08,0.0,0.02,0.09
6282,Console,2006.0,Action,THQ,0.05,0.04,0.0,0.01,0.09
6283,Console,2009.0,Sports,Activision,0.09,0.0,0.0,0.01,0.09
6284,Console,2011.0,Misc,Ubisoft,0.05,0.03,0.0,0.01,0.09
6285,Console,2005.0,Platform,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09
6286,Console,2010.0,Misc,Sony Computer Entertainment,0.0,0.07,0.0,0.02,0.09
6287,Console,2016.0,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
6288,PC,2006.0,Strategy,Sega,0.0,0.08,0.0,0.02,0.09
6289,Console,2011.0,Misc,Electronic Arts,0.02,0.07,0.0,0.01,0.09
6290,Handheld,2008.0,Sports,Electronic Arts,0.07,0.02,0.0,0.01,0.09
6291,Handheld,2012.0,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
6292,Handheld,2009.0,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
6293,Console,1998.0,Strategy,Electronic Arts,0.05,0.04,0.0,0.01,0.09
6294,Console,1997.0,Action,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09
6295,Console,1995.0,Role-Playing,Nintendo,0.0,0.0,0.09,0.0,0.09
6296,Handheld,2013.0,Platform,Namco Bandai Games,0.05,0.04,0.0,0.01,0.09
6297,Console,2014.0,Action,Activision,0.08,0.0,0.0,0.01,0.09
6298,Handheld,2010.0,Sports,Activision,0.08,0.0,0.0,0.01,0.09
6299,Handheld,2002.0,Action,THQ,0.07,0.02,0.0,0.0,0.09
6300,Console,2004.0,Role-Playing,Sega,0.05,0.04,0.0,0.01,0.09
6301,Console,2002.0,Racing,THQ,0.07,0.02,0.0,0.0,0.09
6302,Console,2004.0,Platform,Take-Two Interactive,0.05,0.04,0.0,0.01,0.09
6303,Console,2004.0,Shooter,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09
6304,Handheld,2006.0,Adventure,THQ,0.08,0.01,0.0,0.01,0.09
6305,Console,1998.0,Sports,Sega,0.0,0.0,0.09,0.0,0.09
6306,Handheld,2005.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
6307,Handheld,2005.0,Fighting,Sony Computer Entertainment,0.0,0.0,0.09,0.0,0.09
6308,Console,2001.0,Sports,Namco Bandai Games,0.0,0.0,0.09,0.01,0.09
6309,Handheld,2005.0,Role-Playing,Namco Bandai Games,0.08,0.0,0.0,0.01,0.09
6310,Handheld,2016.0,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
6311,Console,2013.0,Action,Activision,0.05,0.03,0.0,0.01,0.09
6312,Console,2015.0,Action,Ubisoft,0.0,0.08,0.0,0.01,0.09
6313,Console,2000.0,Sports,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09
6314,Console,2002.0,Racing,Electronic Arts,0.07,0.02,0.0,0.0,0.09
6315,Console,2005.0,Racing,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09
6316,Console,1995.0,Misc,Sega,0.0,0.0,0.09,0.0,0.09
6317,Handheld,2005.0,Platform,THQ,0.07,0.02,0.0,0.01,0.09
6318,Console,2009.0,Misc,Take-Two Interactive,0.05,0.04,0.0,0.01,0.09
6319,Console,1995.0,Simulation,Electronic Arts,0.05,0.04,0.0,0.01,0.09
6320,Handheld,2008.0,Puzzle,Sony Computer Entertainment,0.0,0.01,0.08,0.0,0.09
6321,Console,2011.0,Action,Activision,0.07,0.01,0.0,0.01,0.09
6322,Console,1998.0,Sports,Sega,0.0,0.0,0.09,0.0,0.09
6323,Handheld,2014.0,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
6324,Console,1996.0,Simulation,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09
6325,Handheld,2011.0,Fighting,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
6326,Console,2007.0,Strategy,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09
6327,Handheld,2012.0,Puzzle,Nintendo,0.09,0.0,0.0,0.01,0.09
6328,Handheld,2009.0,Puzzle,Electronic Arts,0.08,0.01,0.0,0.01,0.09
6329,Console,2003.0,Fighting,Konami Digital Entertainment,0.05,0.04,0.0,0.01,0.09
6330,Console,2006.0,Sports,THQ,0.05,0.04,0.0,0.01,0.09
6331,Console,2006.0,Racing,Ubisoft,0.07,0.01,0.0,0.01,0.09
6332,Console,2003.0,Platform,Namco Bandai Games,0.07,0.02,0.0,0.0,0.09
6333,Console,2010.0,Misc,THQ,0.06,0.02,0.0,0.01,0.09
6334,Console,2010.0,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
6335,Console,2000.0,Platform,Ubisoft,0.05,0.03,0.0,0.01,0.09
6336,Console,2007.0,Sports,Electronic Arts,0.08,0.0,0.0,0.01,0.09
6337,Handheld,2008.0,Strategy,Ubisoft,0.08,0.01,0.0,0.01,0.09
6338,Handheld,2005.0,Platform,THQ,0.09,0.0,0.0,0.01,0.09
6339,PC,2015.0,Sports,Take-Two Interactive,0.02,0.06,0.0,0.01,0.09
6340,Handheld,2006.0,Action,Electronic Arts,0.08,0.0,0.0,0.01,0.09
6341,Console,2007.0,Sports,Take-Two Interactive,0.08,0.01,0.0,0.01,0.09
6342,PC,2005.0,Strategy,Electronic Arts,0.01,0.07,0.0,0.01,0.09
6343,Handheld,2005.0,Racing,Ubisoft,0.08,0.0,0.0,0.01,0.09
6344,Console,2016.0,Simulation,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
6345,Console,2009.0,Action,THQ,0.0,0.08,0.0,0.01,0.09
6346,Handheld,2008.0,Strategy,THQ,0.08,0.0,0.0,0.01,0.09
6347,Console,2015.0,Action,Activision,0.06,0.02,0.0,0.01,0.09
6348,Console,2003.0,Role-Playing,Sony Computer Entertainment,0.05,0.04,0.0,0.01,0.09
6349,Handheld,2010.0,Misc,Take-Two Interactive,0.08,0.01,0.0,0.01,0.09
6350,Console,2009.0,Misc,Sony Computer Entertainment,0.0,0.07,0.0,0.02,0.09
6351,Console,2005.0,Action,Activision,0.07,0.02,0.0,0.0,0.09
6352,Console,1995.0,Shooter,Sony Computer Entertainment,0.0,0.0,0.09,0.01,0.09
6353,Console,2002.0,Action,THQ,0.07,0.02,0.0,0.0,0.09
6354,Console,2002.0,Action,Electronic Arts,0.04,0.03,0.0,0.01,0.09
6355,Console,2013.0,Action,Namco Bandai Games,0.06,0.02,0.0,0.01,0.09
6356,Handheld,2011.0,Racing,Ubisoft,0.05,0.04,0.0,0.01,0.09
6357,PC,2011.0,Action,Konami Digital Entertainment,0.0,0.07,0.0,0.02,0.09
6358,Console,2002.0,Racing,THQ,0.07,0.02,0.0,0.0,0.09
6359,Console,2003.0,Platform,Take-Two Interactive,0.07,0.02,0.0,0.0,0.09
6360,Console,2000.0,Sports,Electronic Arts,0.0,0.0,0.09,0.0,0.09
6361,Console,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
6362,Handheld,2015.0,Action,Nintendo,0.0,0.01,0.08,0.0,0.09
6363,Handheld,2009.0,Misc,Take-Two Interactive,0.06,0.02,0.0,0.02,0.09
6364,Console,2000.0,Role-Playing,Sega,0.0,0.0,0.09,0.0,0.09
6365,Handheld,2010.0,Misc,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
6366,Handheld,2016.0,Action,Nintendo,0.01,0.01,0.07,0.0,0.09
6367,Console,2010.0,Shooter,Electronic Arts,0.09,0.0,0.0,0.0,0.09
6368,Handheld,2005.0,Misc,Sega,0.08,0.0,0.0,0.01,0.09
6369,Console,2003.0,Action,Sony Computer Entertainment,0.04,0.03,0.0,0.01,0.09
6370,Console,2000.0,Action,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
6371,Handheld,2008.0,Platform,Sega,0.0,0.0,0.09,0.0,0.09
6372,Console,2011.0,Racing,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.09
6373,Handheld,2010.0,Misc,THQ,0.08,0.0,0.0,0.01,0.09
6374,Console,2002.0,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
6375,Handheld,2003.0,Action,THQ,0.06,0.02,0.0,0.0,0.09
6376,Handheld,2007.0,Sports,Konami Digital Entertainment,0.0,0.0,0.09,0.0,0.09
6377,Handheld,2006.0,Misc,Sega,0.0,0.0,0.09,0.0,0.09
6378,Console,2005.0,Sports,Electronic Arts,0.04,0.03,0.0,0.01,0.09
6379,Handheld,2011.0,Misc,Take-Two Interactive,0.06,0.02,0.0,0.01,0.09
6380,Console,2008.0,Platform,Sony Computer Entertainment,0.01,0.06,0.0,0.02,0.09
6381,Console,1995.0,Platform,Konami Digital Entertainment,0.03,0.01,0.05,0.0,0.09
6382,Console,1998.0,Misc,Electronic Arts,0.07,0.02,0.0,0.0,0.09
6383,Console,2000.0,Action,Ubisoft,0.07,0.02,0.0,0.0,0.09
6384,Handheld,2013.0,Role-Playing,Nintendo,0.0,0.08,0.0,0.01,0.09
6385,Handheld,2005.0,Platform,Activision,0.06,0.02,0.0,0.0,0.09
6386,Console,1997.0,Racing,Sony Computer Entertainment,0.05,0.03,0.0,0.01,0.09
6387,Console,1995.0,Fighting,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
6388,Handheld,2007.0,Action,Ubisoft,0.08,0.0,0.0,0.01,0.09
6389,Console,1995.0,Shooter,Konami Digital Entertainment,0.0,0.0,0.08,0.01,0.09
6390,Console,2016.0,Misc,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09
6391,Console,2009.0,Simulation,Sega,0.07,0.01,0.0,0.01,0.09
6392,Handheld,2009.0,Fighting,Sony Computer Entertainment,0.0,0.0,0.09,0.0,0.09
6393,Handheld,2009.0,Misc,Electronic Arts,0.08,0.0,0.0,0.01,0.09
6394,Console,2009.0,Action,Konami Digital Entertainment,0.08,0.0,0.0,0.01,0.09
6395,PC,2008.0,Simulation,Electronic Arts,0.0,0.07,0.0,0.02,0.09
